"","gene_id.anti_PDL_treated_tumor_vs_baseline_tumor","gene_name","base_mean","lfcSE.anti_PDL_treated_tumor_vs_baseline_tumor","pvalue.anti_PDL_treated_tumor_vs_baseline_tumor","adj.P.Val.anti_PDL_treated_tumor_vs_baseline_tumor","gene_id"
"ENSG00000250471","ENSG00000250471",75.0804794888706,-0.000838898470716049,0.0199516472262687,0.386741530095478,0.999696895553961,"ENSG00000250471"
"ENSG00000250479","ENSG00000250479",1679.95993872793,0.000101568971395142,0.0172622895654045,0.918888199003093,0.999696895553961,"ENSG00000250479"
"ENSG00000250486","ENSG00000250486",58.9802308339044,-0.00014414224199363,0.0190818077605898,0.863688485303029,0.999696895553961,"ENSG00000250486"
"ENSG00000250510","ENSG00000250510",321.494772531593,0.00465279754917028,0.0610229031979023,0.037606255900269,0.999696895553961,"ENSG00000250510"
"ENSG00000250546","ENSG00000250546",43.7465486377048,1.214066481716e-05,0.0276964967900596,0.989638871084763,0.999696895553961,"ENSG00000250546"
"ENSG00000250565","ENSG00000250565",478.569008177914,-0.000148492060326442,0.0172332513640242,0.882927698460786,0.999696895553961,"ENSG00000250565"
"ENSG00000250571","ENSG00000250571",493.267649889371,-6.75086349171157e-05,0.0182440115636977,0.938307661441059,0.999696895553961,"ENSG00000250571"
"ENSG00000250579","ENSG00000250579",34.952818217793,7.68387101949765e-05,0.0587149330891369,0.945711182716597,0.999696895553961,"ENSG00000250579"
"ENSG00000250682","ENSG00000250682",35.177333496839,-0.00157936238669814,0.045058905943002,0.245957308242775,0.999696895553961,"ENSG00000250682"
"ENSG00000250722","ENSG00000250722",2048.0670788763,-0.000241261597760799,0.022969339279435,0.775415643655218,0.999696895553961,"ENSG00000250722"
"ENSG00000250742","ENSG00000250742",565.559193429588,-0.000949764167713376,0.0221004572830893,0.326591764503103,0.999696895553961,"ENSG00000250742"
"ENSG00000250748","ENSG00000250748",1185.32016057394,-0.000763399934145762,0.0212857617660342,0.408922742814914,0.999696895553961,"ENSG00000250748"
"ENSG00000250771","ENSG00000250771",31.0995420757882,0.00142536142413039,0.0414935023297306,0.26436269844841,0.999696895553961,"ENSG00000250771"
"ENSG00000250786","ENSG00000250786",317.765292613548,0.000542727132038912,0.023504756415005,0.537428901598523,0.999696895553961,"ENSG00000250786"
"ENSG00000250802","ENSG00000250802",348.764023514445,-3.23899492300881e-05,0.0180844775186437,0.970728368152346,0.999696895553961,"ENSG00000250802"
"ENSG00000250846","ENSG00000250846",43.6068815427882,-6.39657543816868e-05,0.0262889753626764,0.943576906220259,0.999696895553961,"ENSG00000250846"
"ENSG00000250919","ENSG00000250919",33.9090181303911,6.97125602737957e-05,0.0298932254151273,0.943570383347802,0.999696895553961,"ENSG00000250919"
"ENSG00000250954","ENSG00000250954",26.5829503730912,-0.00112335106038963,0.0408504790813969,0.364687330228925,0.999696895553961,"ENSG00000250954"
"ENSG00000250959","ENSG00000250959",100.146860034076,0.000667353592336378,0.0195881508636564,0.47256436116965,0.999696895553961,"ENSG00000250959"
"ENSG00000250988","ENSG00000250988",66.5179205072838,0.00459603718556367,0.057599219694248,0.0350332510569405,0.999696895553961,"ENSG00000250988"
"ENSG00000251022","ENSG00000251022",1642.91418470912,-0.000886415876186471,0.0197973281600191,0.369781128400172,0.999696895553961,"ENSG00000251022"
"ENSG00000251056","ENSG00000251056",28.8424020774809,0.00196261644490949,0.0489558327415509,0.185545204906391,0.999696895553961,"ENSG00000251056"
"ENSG00000251136","ENSG00000251136",236.946147339096,-0.000778865522470581,0.0228051124679717,0.397933245221331,0.999696895553961,"ENSG00000251136"
"ENSG00000251191","ENSG00000251191",556.443200257502,-0.00206113834432028,0.0502961652840834,0.175333100510168,0.999696895553961,"ENSG00000251191"
"ENSG00000251192","ENSG00000251192",206.130193754172,-0.000196234347374657,0.0185742120696202,0.820403453260626,0.999696895553961,"ENSG00000251192"
"ENSG00000251209","ENSG00000251209",26.3059737096053,-0.000871955752383961,0.0360898451805473,0.439657663564434,0.999696895553961,"ENSG00000251209"
"ENSG00000251226","ENSG00000251226",28.1241759355691,0.00786022449854589,0.110888018309838,0.0335998742243607,0.999696895553961,"ENSG00000251226"
"ENSG00000251247","ENSG00000251247",290.796997013322,-0.000508226660062973,0.0215688708746106,0.557143362520709,0.999696895553961,"ENSG00000251247"
"ENSG00000251287","ENSG00000251287",25.9780979578796,-0.000275766151370674,0.0209875085199213,0.740394445141841,0.999696895553961,"ENSG00000251287"
"ENSG00000251301","ENSG00000251301",21.9428766875463,0.000147802047630127,0.0235087447500306,0.86200992015989,0.999696895553961,"ENSG00000251301"
"ENSG00000251322","ENSG00000251322",2225.70886397333,0.000217913485058818,0.0204696891501366,0.792200011953069,0.999696895553961,"ENSG00000251322"
"ENSG00000251350","ENSG00000251350",54.9995505445924,0.000113949840193559,0.036159931396456,0.919048627428911,0.999696895553961,"ENSG00000251350"
"ENSG00000251359","ENSG00000251359",29.1260803813557,0.000627469343150682,0.0228107113934279,0.480577822343005,0.999696895553961,"ENSG00000251359"
"ENSG00000251364","ENSG00000251364",142.336900817146,2.72308476254199e-05,0.0233870119871382,0.974341692660774,0.999696895553961,"ENSG00000251364"
"ENSG00000251369","ENSG00000251369",780.201721560974,-0.000467015482714921,0.0185068702313042,0.611955593484966,0.999696895553961,"ENSG00000251369"
"ENSG00000251429","ENSG00000251429",61.663151456974,0.000316984025095382,0.0229878117969172,0.709410372052173,0.999696895553961,"ENSG00000251429"
"ENSG00000251432","ENSG00000251432",201.952244975177,0.000167362277253871,0.0199024850961433,0.8395124589288,0.999696895553961,"ENSG00000251432"
"ENSG00000251474","ENSG00000251474",444.693463082096,-0.000654386574728048,0.0197317067162268,0.477576029275579,0.999696895553961,"ENSG00000251474"
"ENSG00000251493","ENSG00000251493",199.862278415534,0.00742193637370281,0.0770460519226055,0.0176906641200511,0.999696895553961,"ENSG00000251493"
"ENSG00000251546","ENSG00000251546",30.364851067698,0.000632359159659571,0.0381562416031441,0.587595654760867,0.999696895553961,"ENSG00000251546"
"ENSG00000251562","ENSG00000251562",3988.29769968473,0.000386305624870214,0.0252577063820528,0.664015057186365,0.999696895553961,"ENSG00000251562"
"ENSG00000251580","ENSG00000251580",34.4954836809411,-0.000954619344531402,0.0239727476617422,0.322137874536364,0.999696895553961,"ENSG00000251580"
"ENSG00000251595","ENSG00000251595",55.7185401927286,-0.0015495722579125,0.0331595568653046,0.184776241417523,0.999696895553961,"ENSG00000251595"
"ENSG00000251602","ENSG00000251602",106.819127784002,0.000359758549843629,0.0185340225094598,0.687403820299143,0.999696895553961,"ENSG00000251602"
"ENSG00000251629","ENSG00000251629",26.9832028544813,-0.00111710515233241,0.063934826355667,0.378669090354928,0.999696895553961,"ENSG00000251629"
"ENSG00000251669","ENSG00000251669",164.045536263252,7.38390307462611e-05,0.0172139908796946,0.941530742070514,0.999696895553961,"ENSG00000251669"
"ENSG00000253123","ENSG00000253123",49.8071614592142,-0.000219737258630425,0.0309062206656788,0.827360051590731,0.999696895553961,"ENSG00000253123"
"ENSG00000253159","ENSG00000253159",1373.42698231759,0.00051547511763649,0.0231665351729697,0.555052155662232,0.999696895553961,"ENSG00000253159"
"ENSG00000253250","ENSG00000253250",137.674253708096,-0.000426829283030772,0.0193601727309968,0.625768881267327,0.999696895553961,"ENSG00000253250"
"ENSG00000253251","ENSG00000253251",203.092824455325,-0.00111674534078285,0.026194487330671,0.269336713045317,0.999696895553961,"ENSG00000253251"
"ENSG00000253276","ENSG00000253276",3758.70639151515,-0.00148161029691401,0.0190333535434739,0.225379036801772,0.999696895553961,"ENSG00000253276"
"ENSG00000253293","ENSG00000253293",411.990427524113,-2.72409573624773e-05,0.0171026864413158,0.978985404755331,0.999696895553961,"ENSG00000253293"
"ENSG00000253301","ENSG00000253301",35.4810956270851,0.000636420972571331,0.0351999080336267,0.564169020177325,0.999696895553961,"ENSG00000253301"
"ENSG00000253304","ENSG00000253304",345.558048355191,0.000773558171993953,0.0216076339623434,0.402665805415995,0.999696895553961,"ENSG00000253304"
"ENSG00000253305","ENSG00000253305",67.3215740724494,1.60545213522465e-05,0.0197431910406127,0.984404224387045,0.999696895553961,"ENSG00000253305"
"ENSG00000253327","ENSG00000253327",24.8930823663704,-0.000982781263803998,0.0284451087644722,0.327018047271125,0.999696895553961,"ENSG00000253327"
"ENSG00000253352","ENSG00000253352",7457.01051889028,0.000104217859948697,0.0170146417534861,0.92206716063734,0.999696895553961,"ENSG00000253352"
"ENSG00000253368","ENSG00000253368",1973.09821995618,0.00131407522472527,0.01926534578248,0.25388631632734,0.999696895553961,"ENSG00000253368"
"ENSG00000253414","ENSG00000253414",30.1032648180368,-0.00147569230176059,0.0371926393509661,0.221968153037675,0.999696895553961,"ENSG00000253414"
"ENSG00000253438","ENSG00000253438",48.5760544513416,7.74499158469682e-05,0.021846557576715,0.925277330064135,0.999696895553961,"ENSG00000253438"
"ENSG00000253485","ENSG00000253485",89.6413670777999,-0.000509037289538697,0.0195276416730512,0.567047350768706,0.999696895553961,"ENSG00000253485"
"ENSG00000253490","ENSG00000253490",3011.18176702828,-0.00194910174781547,0.0564654505668787,0.224376714947779,0.999696895553961,"ENSG00000253490"
"ENSG00000253506","ENSG00000253506",32.4648171899621,-0.000428480525404631,0.020913039507053,0.615554918855791,0.999696895553961,"ENSG00000253506"
"ENSG00000253522","ENSG00000253522",3222.7116696389,-0.000362558339489219,0.0231300177125429,0.671878426933273,0.999696895553961,"ENSG00000253522"
"ENSG00000253537","ENSG00000253537",150.667536087492,0.00122573787535813,0.0283404502296913,0.243296711441902,0.999696895553961,"ENSG00000253537"
"ENSG00000253608","ENSG00000253608",31.9539945187989,-0.00017075551620447,0.0272088000598609,0.853411313122233,0.999696895553961,"ENSG00000253608"
"ENSG00000253626","ENSG00000253626",1453.97729967244,0.000395731972588199,0.0167520771584456,0.74720222986283,0.999696895553961,"ENSG00000253626"
"ENSG00000253633","ENSG00000253633",39.7515857934761,0.000435166581169396,0.025337002711214,0.62621988007668,0.999696895553961,"ENSG00000253633"
"ENSG00000253671","ENSG00000253671",33.3895493226912,-0.00134490031172959,0.041100015285291,0.286314839476996,0.999696895553961,"ENSG00000253671"
"ENSG00000253704","ENSG00000253704",48.1787885533684,-2.06045781873195e-05,0.0192773686239327,0.980168171103062,0.999696895553961,"ENSG00000253704"
"ENSG00000253710","ENSG00000253710",590.581517324635,-0.0010391179484378,0.0190695231436793,0.330127402483643,0.999696895553961,"ENSG00000253710"
"ENSG00000253716","ENSG00000253716",255.926655257331,0.000102708091725481,0.0181548881956099,0.907150810718634,0.999696895553961,"ENSG00000253716"
"ENSG00000253719","ENSG00000253719",5038.75294624557,0.000456197845262635,0.0167151025458342,0.718221189697522,0.999696895553961,"ENSG00000253719"
"ENSG00000253729","ENSG00000253729",19963.8295047157,-0.000168972139940532,0.0165171623952614,0.902408037536302,0.999696895553961,"ENSG00000253729"
"ENSG00000253731","ENSG00000253731",149.320550421133,-0.00100912383767542,0.0196551443133133,0.328342364975206,0.999696895553961,"ENSG00000253731"
"ENSG00000253738","ENSG00000253738",2568.15232499317,-0.00086415268166666,0.0197896084826801,0.378674715468088,0.999696895553961,"ENSG00000253738"
"ENSG00000253741","ENSG00000253741",47.3683203844241,-2.56188646241801e-05,0.022093705367317,0.975311873557459,0.999696895553961,"ENSG00000253741"
"ENSG00000253797","ENSG00000253797",1611.53698541963,1.93549315187719e-05,0.0166133679455132,0.987887905880739,0.999696895553961,"ENSG00000253797"
"ENSG00000253837","ENSG00000253837",25.9217332279728,0.000172109517191779,0.0219396454199877,0.835729059208232,0.999696895553961,"ENSG00000253837"
"ENSG00000253846","ENSG00000253846",173.03359942177,-0.00356292544533553,0.0550127556160758,0.0605174299139107,0.999696895553961,"ENSG00000253846"
"ENSG00000253873","ENSG00000253873",234.985087838995,0.00120924047703718,0.030237345195786,0.256323929426609,0.999696895553961,"ENSG00000253873"
"ENSG00000253877","ENSG00000253877",20.3470245791672,0.000524320501613959,0.0336984812423856,0.624063307354141,0.999696895553961,"ENSG00000253877"
"ENSG00000253898","ENSG00000253898",28.379482256315,-9.37781382029934e-05,0.0375701040230929,0.934912088814238,0.999696895553961,"ENSG00000253898"
"ENSG00000253910","ENSG00000253910",130.954236881332,0.00335539396291551,0.051181688016172,0.0621890977764345,0.999696895553961,"ENSG00000253910"
"ENSG00000253948","ENSG00000253948",51.3611476163212,-0.000300925678970532,0.0186215787477793,0.731790332610756,0.999696895553961,"ENSG00000253948"
"ENSG00000253953","ENSG00000253953",100.705991434709,0.000295374749895676,0.0222381335933338,0.725389180424693,0.999696895553961,"ENSG00000253953"
"ENSG00000253958","ENSG00000253958",243.954896218681,0.000648426351059128,0.0192306632097843,0.488308171601233,0.999696895553961,"ENSG00000253958"
"ENSG00000253967","ENSG00000253967",94.719941183186,-2.4386398775349e-05,0.0306590023909778,0.980590757175502,0.999696895553961,"ENSG00000253967"
"ENSG00000253981","ENSG00000253981",25.0808134933763,-0.000451191358250681,0.0271460343798904,0.62660425989889,0.999696895553961,"ENSG00000253981"
"ENSG00000253982","ENSG00000253982",547.405802702489,-0.000569107382996658,0.0167962083334868,0.649031258383219,0.999696895553961,"ENSG00000253982"
"ENSG00000254004","ENSG00000254004",1259.77642935334,-0.000210495438352229,0.0180302139273172,0.815521329699749,0.999696895553961,"ENSG00000254004"
"ENSG00000254064","ENSG00000254064",36.0915556632839,-0.000384638687432869,0.0204227905366246,0.650479625837228,0.999696895553961,"ENSG00000254064"
"ENSG00000254087","ENSG00000254087",2422.94478199462,-0.000715874171638631,0.0201909340821145,0.440280335869582,0.999696895553961,"ENSG00000254087"
"ENSG00000254093","ENSG00000254093",620.577663688905,0.000167909163090618,0.0184569606114092,0.846469506110441,0.999696895553961,"ENSG00000254093"
"ENSG00000254101","ENSG00000254101",46.9515450919154,-0.000567115309698042,0.0334010281481816,0.593865312425584,0.999696895553961,"ENSG00000254101"
"ENSG00000254109","ENSG00000254109",43.4500265695795,0.000280730430831109,0.0199749874948882,0.737549830467625,0.999696895553961,"ENSG00000254109"
"ENSG00000254122","ENSG00000254122",171.764674295493,0.00117102477736378,0.0317335836596172,0.277039828560503,0.999696895553961,"ENSG00000254122"
"ENSG00000254206","ENSG00000254206",68.3184622136418,0.000389225313419273,0.0231260062401595,0.650203681391426,0.999696895553961,"ENSG00000254206"
"ENSG00000254221","ENSG00000254221",88.0115521571771,-0.00233098910587308,0.0478224442394476,0.126857952933408,0.999696895553961,"ENSG00000254221"
"ENSG00000254245","ENSG00000254245",36.3077388044019,-6.82279339783577e-05,0.0236801468086051,0.93616978473533,0.999696895553961,"ENSG00000254245"
"ENSG00000254338","ENSG00000254338",20.4641016047355,-0.000232261180699288,0.0295306280581014,0.811954384320874,0.999696895553961,"ENSG00000254338"
"ENSG00000254363","ENSG00000254363",21.7895511789424,-0.000427352701467954,0.0279685045094479,0.650531584464873,0.999696895553961,"ENSG00000254363"
"ENSG00000254369","ENSG00000254369",44.2657183666708,0.00061601071622997,0.0222161848728759,0.486929739106354,0.999696895553961,"ENSG00000254369"
"ENSG00000254389","ENSG00000254389",210.448139453744,0.000808477897629834,0.0179581242085842,0.449290031412905,0.999696895553961,"ENSG00000254389"
"ENSG00000254413","ENSG00000254413",43.9085886620289,0.000310235255558649,0.0230112257945417,0.715260108989639,0.999696895553961,"ENSG00000254413"
"ENSG00000254415","ENSG00000254415",179.531926588422,0.000162948871015032,0.0196343100252818,0.84424721028151,0.999696895553961,"ENSG00000254415"
"ENSG00000254427","ENSG00000254427",23.6117412138152,0.000302765886861735,0.0293169819566253,0.755288838611744,0.999696895553961,"ENSG00000254427"
"ENSG00000254469","ENSG00000254469",61.8318839870517,-0.000507021402967837,0.0188017269334058,0.579547845739379,0.999696895553961,"ENSG00000254469"
"ENSG00000254470","ENSG00000254470",1443.12275699279,-1.79792587474621e-05,0.0166336483196315,0.988599710756758,0.999696895553961,"ENSG00000254470"
"ENSG00000254473","ENSG00000254473",148.073705405874,0.000508465844951739,0.0171822810913953,0.642912394702076,0.999696895553961,"ENSG00000254473"
"ENSG00000254505","ENSG00000254505",62.8874296581822,0.000631620315547899,0.0219016954909164,0.477645873988003,0.999696895553961,"ENSG00000254505"
"ENSG00000254531","ENSG00000254531",172.607328208517,0.00134293799823468,0.0201511569811089,0.233454458181031,0.999696895553961,"ENSG00000254531"
"ENSG00000254535","ENSG00000254535",132.054323490447,0.000526753244860722,0.0201124140246289,0.54985792714725,0.999696895553961,"ENSG00000254535"
"ENSG00000254585","ENSG00000254585",312.284000135448,0.0006852931809045,0.0289500794221458,0.481823485159143,0.999696895553961,"ENSG00000254585"
"ENSG00000254598","ENSG00000254598",331.981436491137,-8.5595395700402e-05,0.0169086438430173,0.938165113660206,0.999696895553961,"ENSG00000254598"
"ENSG00000254612","ENSG00000254612",192.487277380442,-9.69453273536693e-05,0.0176285328458072,0.917273217398003,0.999696895553961,"ENSG00000254612"
"ENSG00000254614","ENSG00000254614",81.153306889348,-0.000271327923332411,0.0178840906658135,0.769480638828309,0.999696895553961,"ENSG00000254614"
"ENSG00000254681","ENSG00000254681",229.123148199665,-0.000164367463929937,0.01802920414257,0.854507418751762,0.999696895553961,"ENSG00000254681"
"ENSG00000254685","ENSG00000254685",1075.63614734326,-0.000630936255669486,0.0195937572384892,0.492270765567164,0.999696895553961,"ENSG00000254685"
"ENSG00000254703","ENSG00000254703",37.1609779835633,0.000387279859680251,0.0250283390168414,0.661829731519047,0.999696895553961,"ENSG00000254703"
"ENSG00000254709","ENSG00000254709",40.6377933745145,0.00178860031908355,0.0518544423650954,0.235893677642075,0.999696895553961,"ENSG00000254709"
"ENSG00000254726","ENSG00000254726",659.563177216871,-0.000628902866514429,0.0184093680195547,0.517677126479537,0.999696895553961,"ENSG00000254726"
"ENSG00000254783","ENSG00000254783",36.0344723259276,0.000556949794196022,0.0212158275831313,0.524962192055027,0.999696895553961,"ENSG00000254783"
"ENSG00000254788","ENSG00000254788",27.9783438003428,0.000670402544395851,0.0256618463886411,0.466600826719765,0.999696895553961,"ENSG00000254788"
"ENSG00000254813","ENSG00000254813",280.430349537401,-0.000985726617823105,0.0237188371326567,0.310486877844266,0.999696895553961,"ENSG00000254813"
"ENSG00000254815","ENSG00000254815",27.7665822663283,-5.71640831388331e-05,0.0234513333899838,0.946249655138265,0.999696895553961,"ENSG00000254815"
"ENSG00000254827","ENSG00000254827",404.360127974595,-0.000277749230398875,0.017068200861575,0.795515052009967,0.999696895553961,"ENSG00000254827"
"ENSG00000254837","ENSG00000254837",270.660066695195,-0.00161428524433421,0.0188076249194412,0.208085743701584,0.999696895553961,"ENSG00000254837"
"ENSG00000254838","ENSG00000254838",202.402314226035,-8.26793316715698e-05,0.0211021116282615,0.919691337329003,0.999696895553961,"ENSG00000254838"
"ENSG00000254854","ENSG00000254854",21.2833456432661,0.000314858353240488,0.0228029201119825,0.710509775224451,0.999696895553961,"ENSG00000254854"
"ENSG00000254858","ENSG00000254858",1133.07686310912,0.0010588890525365,0.0178812305987939,0.363203063256395,0.999696895553961,"ENSG00000254858"
"ENSG00000254860","ENSG00000254860",44.2011250531845,0.000487740242766864,0.0201421798931025,0.575840578657911,0.999696895553961,"ENSG00000254860"
"ENSG00000254876","ENSG00000254876",54.5129526854357,-0.000460332706178004,0.0228116893039316,0.593825894577836,0.999696895553961,"ENSG00000254876"
"ENSG00000254901","ENSG00000254901",652.033076351484,-0.000206658167556458,0.0168069125840813,0.85888285841897,0.999696895553961,"ENSG00000254901"
"ENSG00000254986","ENSG00000254986",2251.68710240704,0.000935453218350179,0.0200194829864194,0.348248712279578,0.999696895553961,"ENSG00000254986"
"ENSG00000254995","ENSG00000254995",45.8332507233324,-0.000491233258418291,0.0284096114445823,0.606671032239048,0.999696895553961,"ENSG00000254995"
"ENSG00000254996","ENSG00000254996",87.7192125034559,3.04128444967122e-05,0.0181352343219936,0.972390151397259,0.999696895553961,"ENSG00000254996"
"ENSG00000254999","ENSG00000254999",11699.3677815988,0.000181501345896665,0.0171712413617607,0.859788445552246,0.999696895553961,"ENSG00000254999"
"ENSG00000255042","ENSG00000255042",191.023770343598,-0.000711584501857048,0.0218245764000194,0.433088357877266,0.999696895553961,"ENSG00000255042"
"ENSG00000255112","ENSG00000255112",4637.80195859789,0.00142486184038333,0.0172987293036207,0.3052878538925,0.999696895553961,"ENSG00000255112"
"ENSG00000255153","ENSG00000255153",62.9168860374296,0.000453688931106183,0.020401460923846,0.598461802983302,0.999696895553961,"ENSG00000255153"
"ENSG00000255198","ENSG00000255198",425.482551592141,0.00262838521744328,0.0260129863539912,0.0701809713821576,0.999696895553961,"ENSG00000255198"
"ENSG00000255248","ENSG00000255248",932.326941875161,0.000555818996440862,0.0207132089361727,0.527429021619078,0.999696895553961,"ENSG00000255248"
"ENSG00000255284","ENSG00000255284",145.895666756623,0.000926359989591191,0.0198035513042117,0.354618933562001,0.999696895553961,"ENSG00000255284"
"ENSG00000255302","ENSG00000255302",16307.6516379789,-2.53772333350371e-05,0.0167213522991878,0.983075351773983,0.999696895553961,"ENSG00000255302"
"ENSG00000255346","ENSG00000255346",169.458032136444,-0.0042898178396404,0.0746866333386229,0.0678585828711622,0.999696895553961,"ENSG00000255346"
"ENSG00000255399","ENSG00000255399",50.7996069557662,-0.000542167514533713,0.0322577636189721,0.601461615139198,0.999696895553961,"ENSG00000255399"
"ENSG00000255408","ENSG00000255408",52.8816911121607,0.000844959771086257,0.0298915364168537,0.400400643269226,0.999696895553961,"ENSG00000255408"
"ENSG00000255423","ENSG00000255423",34.3203110748326,-0.000378142443805193,0.0251041450565117,0.669613501154073,0.999696895553961,"ENSG00000255423"
"ENSG00000255468","ENSG00000255468",40.1886798030097,-0.000377148684420604,0.0220398887256655,0.656313905221642,0.999696895553961,"ENSG00000255468"
"ENSG00000255494","ENSG00000255494",313.167293558352,-0.000418865017390193,0.0210816496547824,0.622645016275714,0.999696895553961,"ENSG00000255494"
"ENSG00000255517","ENSG00000255517",70.7781055739861,0.000404699955756844,0.0187553092529873,0.650247305614006,0.999696895553961,"ENSG00000255517"
"ENSG00000255529","ENSG00000255529",1512.07148263255,0.00044980814049842,0.0172730079700275,0.671059201780036,0.999696895553961,"ENSG00000255529"
"ENSG00000255559","ENSG00000255559",25.8910952546772,0.000541691599463306,0.0287815339040921,0.57394609541588,0.999696895553961,"ENSG00000255559"
"ENSG00000255561","ENSG00000255561",100.816360960446,0.000217040839659807,0.0175937568688907,0.819624578463394,0.999696895553961,"ENSG00000255561"
"ENSG00000255568","ENSG00000255568",36.996222715767,0.000212887958803766,0.0194204991374914,0.799496532788201,0.999696895553961,"ENSG00000255568"
"ENSG00000255571","ENSG00000255571",41.9270642907048,-0.00125717477052993,0.0351941904491597,0.271584218385668,0.999696895553961,"ENSG00000255571"
"ENSG00000255622","ENSG00000255622",39.5754495745127,-0.00143100474296684,0.0399119222313521,0.251655147248677,0.999696895553961,"ENSG00000255622"
"ENSG00000255650","ENSG00000255650",28.1132477034293,0.00157815697568588,0.0456129831717443,0.249863755304443,0.999696895553961,"ENSG00000255650"
"ENSG00000255690","ENSG00000255690",3152.96725015706,0.000180965137958542,0.019222938621547,0.82927370309682,0.999696895553961,"ENSG00000255690"
"ENSG00000255717","ENSG00000255717",2040.53073430818,-0.000712436437393844,0.0191926170018994,0.456106858159661,0.999696895553961,"ENSG00000255717"
"ENSG00000255737","ENSG00000255737",467.811819780252,0.000881141857392626,0.0171459583129858,0.473039330377174,0.999696895553961,"ENSG00000255737"
"ENSG00000255823","ENSG00000255823",86.2572293335187,-0.00143339350465544,0.0281780148486393,0.19258775740843,0.999696895553961,"ENSG00000255823"
"ENSG00000255833","ENSG00000255833",26.814585956391,-6.89028938523681e-05,0.025473325275364,0.93804869692958,0.999696895553961,"ENSG00000255833"
"ENSG00000255837","ENSG00000255837",23.5671949484345,-9.64562443968774e-05,0.0265699586823092,0.915581870790597,0.999696895553961,"ENSG00000255837"
"ENSG00000255874","ENSG00000255874",806.105934853082,-2.63400456309936e-05,0.0188207570058374,0.975043842071778,0.999696895553961,"ENSG00000255874"
"ENSG00000256001","ENSG00000256001",43.2017550217783,-0.000682262943956735,0.0240959303537051,0.451770407147236,0.999696895553961,"ENSG00000256001"
"ENSG00000256043","ENSG00000256043",2397.93926779298,0.000139543281666163,0.0178643671808035,0.878019463024615,0.999696895553961,"ENSG00000256043"
"ENSG00000256045","ENSG00000256045",51.6965390218546,-0.000275300586227941,0.0341481947995529,0.79870771588554,0.999696895553961,"ENSG00000256045"
"ENSG00000256053","ENSG00000256053",670.246074573742,0.000160462108200684,0.0170214320025242,0.880624016728968,0.999696895553961,"ENSG00000256053"
"ENSG00000256060","ENSG00000256060",351.229634400291,-0.000416810594761269,0.0173044812671753,0.689632487164384,0.999696895553961,"ENSG00000256060"
"ENSG00000256061","ENSG00000256061",35.3136475606195,0.00017883279636294,0.021857514921283,0.829318175776279,0.999696895553961,"ENSG00000256061"
"ENSG00000256073","ENSG00000256073",476.999912490243,-0.00011943998307314,0.0171788775966905,0.906662538923143,0.999696895553961,"ENSG00000256073"
"ENSG00000256087","ENSG00000256087",6005.9904325544,2.69535667320096e-05,0.021116771240245,0.973748480739409,0.999696895553961,"ENSG00000256087"
"ENSG00000256124","ENSG00000256124",59.9467440877415,-7.63113884773871e-06,0.0244334681499777,0.992965268738876,0.999696895553961,"ENSG00000256124"
"ENSG00000256223","ENSG00000256223",479.660846053446,0.000177214003760058,0.0187321208559021,0.835793691485715,0.999696895553961,"ENSG00000256223"
"ENSG00000256229","ENSG00000256229",316.536318515061,-0.000759150706761064,0.0178499871128391,0.475481305916189,0.999696895553961,"ENSG00000256229"
"ENSG00000256235","ENSG00000256235",924.08137832242,0.000151202835611468,0.0177770117231057,0.869432828543824,0.999696895553961,"ENSG00000256235"
"ENSG00000256238","ENSG00000256238",25.2946040254725,-0.000419588869720651,0.0226410802027662,0.624337307529521,0.999696895553961,"ENSG00000256238"
"ENSG00000256268","ENSG00000256268",294.909275105807,0.000931934651566372,0.0205438217187773,0.343434489697133,0.999696895553961,"ENSG00000256268"
"ENSG00000256269","ENSG00000256269",1339.82723193423,0.00071760448871027,0.0172632610975683,0.530257064947195,0.999696895553961,"ENSG00000256269"
"ENSG00000256294","ENSG00000256294",418.865750908643,0.000502538020187486,0.0172244366246672,0.643184520056498,0.999696895553961,"ENSG00000256294"
"ENSG00000256338","ENSG00000256338",130.290373532572,-0.000413774012187411,0.0187404319218217,0.643964651022044,0.999696895553961,"ENSG00000256338"
"ENSG00000256422","ENSG00000256422",37.3369664033103,0.00101952395348993,0.0457374499129647,0.441032008435405,0.999696895553961,"ENSG00000256422"
"ENSG00000256525","ENSG00000256525",575.147552953175,5.25770257939223e-05,0.0169020284800162,0.962031138305588,0.999696895553961,"ENSG00000256525"
"ENSG00000256537","ENSG00000256537",1990.31938918141,0.00107467998865865,0.017699519631382,0.367737178197299,0.999696895553961,"ENSG00000256537"
"ENSG00000256546","ENSG00000256546",129.136551003006,-0.00075737467435926,0.0194311703464361,0.430393824284117,0.999696895553961,"ENSG00000256546"
"ENSG00000256576","ENSG00000256576",39.6144128496099,0.000386172550473531,0.0225181692484928,0.650371935417775,0.999696895553961,"ENSG00000256576"
"ENSG00000256594","ENSG00000256594",452.949732343321,-7.40178582133848e-05,0.0197674521467774,0.928279558324408,0.999696895553961,"ENSG00000256594"
"ENSG00000256616","ENSG00000256616",54.6458561085743,-0.000423907173872947,0.0225081266078475,0.62056084269034,0.999696895553961,"ENSG00000256616"
"ENSG00000256628","ENSG00000256628",202.3174189349,0.00114686725604033,0.017767239706573,0.343269908402549,0.999696895553961,"ENSG00000256628"
